iso_ref,gene_ref,isoform_id,gene_id,condition_1,condition_2,gene_name,gene_biotype,iso_biotype,gene_overall_mean,gene_value_1,gene_value_2,gene_stderr_1,gene_stderr_2,gene_log2_fold_change,gene_q_value,iso_overall_mean,iso_value_1,iso_value_2,iso_stderr_1,iso_stderr_2,iso_log2_fold_change,iso_q_value,IF_overall,IF1,IF2,dIF,isoform_switch_q_value,gene_switch_q_value
isoComp_00338643,geneComp_00097224,ENSMUST00000143329.2,ENSMUSG00000039913.13,cortex,hippocampus,Pak5,protein-coding,NA,14.336938202601,25.2189825860538,11.7430845583374,3.42757834226104,0.675585473006941,-1.1020425906053,NA,1.01355948541773,0.93120302665732,2.10525955219595,0.345717696126765,0.336427488449543,1.16825683460202,NA,0.09098,0.03277,0.17174,0.13897,0.0436972562636441,0.0436972562636441
isoComp_00340147,geneComp_00097532,ENSMUST00000146378.2,ENSMUSG00000040795.13,cortex,hippocampus,Iqcc,protein-coding,NA,17.2665296726044,16.0365161712922,18.8487563220741,2.07759104880068,1.7285855788617,0.232974427218146,NA,0.934909258014609,0.267714788514735,2.2530176620258,0.10768439108625,0.26358175640312,3.02657193547976,NA,0.059835,0.01599,0.11888,0.10289,0.0464498670588815,0.0464498670588815
isoComp_00343595,geneComp_00098337,ENSMUST00000099576.9,ENSMUSG00000044042.20,cortex,hippocampus,Fmn1,protein-coding,NA,3.43282671364192,8.36407099304104,1.79201465458608,2.00120034617049,0.504212523459192,-2.21631840521879,NA,2.99768100317463,8.0286288118636,1.23262732891941,2.0132162055878,0.532371898562697,-2.69355574613786,NA,0.6245425,0.83099,0.58286,-0.24813,0.0196935758936149,0.0196935758936149
isoComp_00351202,geneComp_00100415,ENSMUST00000079828.7,ENSMUSG00000055254.16,cortex,hippocampus,Ntrk2,protein-coding,NA,105.43694912142,132.61512608391,101.228059023822,7.30465086322773,3.13287199743317,-0.389602369774973,NA,50.1122445423366,82.5229447687623,39.508299596362,4.48822551060664,1.98344875903139,-1.06244924493352,NA,0.454075,0.6255,0.39085,-0.23465,0.00227729674078421,0.00227729674078421
isoComp_00351203,geneComp_00100415,ENSMUST00000109838.10,ENSMUSG00000055254.16,cortex,hippocampus,Ntrk2,protein-coding,NA,105.43694912142,132.61512608391,101.228059023822,7.30465086322773,3.13287199743317,-0.389602369774973,NA,54.8233713398439,49.289504914386,61.4001725439698,4.99553478152337,2.73959966673513,0.316904498076443,NA,0.54082,0.36775,0.60623,0.23848,0.00433264876070552,0.00227729674078421
isoComp_00354908,geneComp_00101269,ENSMUST00000123074.8,ENSMUSG00000061086.13,cortex,hippocampus,Myl4,protein-coding,NA,29.6429057103074,95.3247395687716,5.2735729546239,7.93855271279578,0.932953774383145,-4.17341625138437,NA,0.543442358119803,0.499635283618108,0.488881739608356,0.265214590764163,0.125588641384835,-0.0307672994096847,NA,0.1345075,0.00537,0.11919,0.11382,0.0482578565840808,0.00401544279649924
isoComp_00360311,geneComp_00102987,ENSMUST00000045720.14,ENSMUSG00000074165.11,cortex,hippocampus,Zfp788,protein-coding,NA,16.3966212387681,19.6771731791517,16.61212734537,1.29360433938009,0.74926922975252,-0.24415093996554,NA,1.49760623196114,0.0643208594998897,4.13062188351707,0.0467546592020823,0.651246469230428,5.79993646718554,NA,0.0932825,0.00373,0.2601,0.25637,0.037945822362424,0.037945822362424
isoComp_00361797,geneComp_00103519,ENSMUST00000103236.4,ENSMUSG00000078771.11,cortex,hippocampus,Evi2a,protein-coding,NA,12.9389499929189,9.91588695848005,9.89860430217888,2.76967868549562,2.44812589375878,-0.00251416671308638,NA,12.3430689200949,9.87649694824406,8.52714331224901,2.76471864099625,2.30705600386773,-0.211706028008153,NA,0.814561538461538,0.59842,0.8479,0.24948,0.0125701094970108,0.0125701094970108
isoComp_00368820,geneComp_00107390,tx.134,ENSMUSG00000096768.9,cortex,hippocampus,Erdr1x,protein-coding,NA,47.739046675405,59.3940484113028,47.3883073889451,10.3913843316593,2.54518427826515,-0.32572571378958,NA,14.3113798170053,26.3214137393288,2.63280388731947,4.85630906641868,0.52592023185166,-3.3166437050612,NA,0.2747125,0.4337,0.05474,-0.37896,0.0155023338140779,0.0155023338140779
isoComp_00379764,geneComp_00114834,ENSMUST00000242645.1,ENSMUSG00000121492.1,cortex,hippocampus,6820431F20Rik,pseudo,NA,4.92279015693746,4.89982292483799,3.2744736684889,0.616757583595591,0.655114312516435,-0.580008794418267,NA,0.302945281546226,0.0316320950600247,0.831816995204199,0.0163448665139626,0.504072803813084,4.33773856969237,NA,0.0493525,0.00593,0.144,0.13807,0.0441203429052331,0.0441203429052331
isoComp_00380749,geneComp_00115460,ENSMUST00000000310.14,ENSMUSG00000000301.17,cortex,striatum,Pemt,protein-coding,NA,3.20521280513715,3.55017266057445,3.14368126170379,0.796972094499105,0.69900590392324,-0.174910354175717,NA,0.405436753412968,1.11872270825855,0.196531097584333,0.351265836960829,0.0875671612226883,-2.45026017366928,NA,0.1317425,0.28713,0.1035,-0.18363,0.0374129334841659,0.0374129334841659
isoComp_00381751,geneComp_00115660,ENSMUST00000001562.9,ENSMUSG00000001521.13,cortex,striatum,Tulp3,protein-coding,NA,22.0041198674054,15.4821365402449,27.9378347797764,1.6064263421213,3.30207332323165,0.851200394819873,NA,4.93119082606046,4.82897983040438,2.94868948023236,1.09429991062041,0.707679895963474,-0.709744634812679,NA,0.2438,0.33748,0.10335,-0.23413,0.0485655791338929,0.0328852229785118
isoComp_00381756,geneComp_00115660,ENSMUST00000203625.2,ENSMUSG00000001521.13,cortex,striatum,Tulp3,protein-coding,NA,22.0041198674054,15.4821365402449,27.9378347797764,1.6064263421213,3.30207332323165,0.851200394819873,NA,9.80439875028959,5.6516021269561,16.5700841129459,1.06995816677215,1.74858988439776,1.55016905431683,NA,0.42999,0.36099,0.603,0.24201,0.0328852229785118,0.0328852229785118
isoComp_00382254,geneComp_00115754,ENSMUST00000128008.2,ENSMUSG00000002104.12,cortex,striatum,Rapsn,protein-coding,NA,6.19030413807991,1.82337077890925,17.607177920314,0.49856380290705,2.15131403410772,3.26441234919037,NA,1.08628945227029,0.609584483754147,1.88751534403641,0.252023511612267,0.695497460728735,1.61473863157292,NA,0.214631578947368,0.2352,0.09598,-0.13922,0.0044854082212066,0.0044854082212066
isoComp_00382275,geneComp_00115756,ENSMUST00000170438.8,ENSMUSG00000002107.19,cortex,striatum,Celf2,protein-coding,NA,95.5807376595045,106.596449218516,128.921705774401,7.06314047690582,7.343417369797,0.274312365060546,NA,17.7853714116336,23.8090523666014,8.3527056130618,5.56786414193757,3.76954161795174,-1.51007433447084,NA,0.19247,0.22504,0.06799,-0.15705,0.03610288428331,0.00213736686910045
isoComp_00382465,geneComp_00115791,ENSMUST00000002413.15,ENSMUSG00000002342.18,cortex,striatum,Tmem161a,protein-coding,NA,6.81662260619726,8.44663691935452,4.41736043458864,1.24291840002807,0.961253224163655,-0.933637209655907,NA,3.62602260694852,6.49925955731003,1.09955570191904,1.50940428136387,0.331682259087197,-2.55251134743405,NA,0.466155,0.69395,0.25956,-0.43439,0.0298035938432637,0.0298035938432637
isoComp_00383830,geneComp_00116048,ENSMUST00000095767.11,ENSMUSG00000004151.18,cortex,striatum,Etv1,protein-coding,NA,57.8207332384463,37.9002782621986,27.1481414498705,2.56363834427178,4.55249404162457,-0.481204292914186,NA,53.8590557458304,35.2304451498056,21.7941896186428,2.75659225966578,3.76505940652962,-0.692626776431178,NA,0.909275,0.92752,0.80972,-0.1178,0.0292816208290867,0.00917876911480077
isoComp_00383841,geneComp_00116048,ENSMUST00000162730.10,ENSMUSG00000004151.18,cortex,striatum,Etv1,protein-coding,NA,57.8207332384463,37.9002782621986,27.1481414498705,2.56363834427178,4.55249404162457,-0.481204292914186,NA,2.5050681503756,1.79244330055895,5.09844694803942,0.839381805777435,1.33872612541703,1.50293087744425,NA,0.0668725,0.04687,0.1766,0.12973,0.00917876911480077,0.00917876911480077
isoComp_00384057,geneComp_00116087,ENSMUST00000093813.12,ENSMUSG00000004562.17,cortex,striatum,Arhgef40,protein-coding,NA,43.451825337899,83.6741032515084,22.1312380578882,64.1882028978494,3.50026373669089,-1.91821769778895,NA,6.72553421728326,4.39932400255322,6.23608395049052,0.916404551332343,1.11147114001332,0.502394468175754,NA,0.2705775,0.17112,0.31074,0.13962,0.036027275113393,0.036027275113393
isoComp_00385227,geneComp_00116291,ENSMUST00000090541.12,ENSMUSG00000006057.16,cortex,striatum,Atp5g1,protein-coding,NA,1013.59410128324,911.485700701585,836.321026710993,73.95803522433,64.9560346405872,-0.124161765517937,NA,524.133843719363,471.598370302841,524.916245781496,40.3572480518929,45.3238939241314,0.154525408544655,NA,0.525715,0.51488,0.62192,0.10704,2.83921106427893e-06,1.90863289411698e-06
isoComp_00385228,geneComp_00116291,ENSMUST00000107684.2,ENSMUSG00000006057.16,cortex,striatum,Atp5g1,protein-coding,NA,1013.59410128324,911.485700701585,836.321026710993,73.95803522433,64.9560346405872,-0.124161765517937,NA,478.462396426802,432.86463823801,304.342990336658,34.9992801919129,22.8919643667233,-0.50820373604494,NA,0.4632675,0.47674,0.36871,-0.10803,1.90863289411698e-06,1.90863289411698e-06
isoComp_00385959,geneComp_00116448,ENSMUST00000079086.8,ENSMUSG00000007617.19,cortex,striatum,Homer1,protein-coding,NA,62.0725677505877,101.457206379094,100.195074946695,10.530802215756,6.8126688150406,-0.0180579554071274,NA,38.931370653366,53.7452537383906,69.1004827752512,3.51086791877019,4.60467108474486,0.362498794673047,NA,0.64349,0.553,0.69637,0.14337,0.028966824310812,0.0191695338743397
isoComp_00385961,geneComp_00116448,ENSMUST00000102752.10,ENSMUSG00000007617.19,cortex,striatum,Homer1,protein-coding,NA,62.0725677505877,101.457206379094,100.195074946695,10.530802215756,6.8126688150406,-0.0180579554071274,NA,21.2276807976967,44.7883464588494,28.3294084244363,7.23938228292317,3.6320661762036,-0.660635839491495,NA,0.2994875,0.4179,0.27681,-0.14109,0.0191695338743397,0.0191695338743397
isoComp_00386315,geneComp_00116521,ENSMUST00000008826.14,ENSMUSG00000008682.14,cortex,striatum,Rpl10,protein-coding,NA,38.5014331711015,33.2782693891758,35.9199482205474,2.12019076241495,2.67380029475533,0.110172987522181,NA,11.1316664757344,11.6501154021344,4.74102379937999,1.30878082626424,0.676252871483159,-1.29527172841092,NA,0.2821875,0.34963,0.1304,-0.21923,8.27354281005276e-05,8.27354281005276e-05
isoComp_00386316,geneComp_00116521,ENSMUST00000074085.12,ENSMUSG00000008682.14,cortex,striatum,Rpl10,protein-coding,NA,38.5014331711015,33.2782693891758,35.9199482205474,2.12019076241495,2.67380029475533,0.110172987522181,NA,25.157754504474,19.6441958938631,28.4658235070185,1.9324754375204,2.31027616173736,0.534900224152116,NA,0.65659,0.58777,0.78966,0.20189,0.000659398240290176,8.27354281005276e-05
isoComp_00387160,geneComp_00116696,ENSMUST00000112642.8,ENSMUSG00000011831.17,cortex,striatum,Evi5,protein-coding,NA,14.9753098393267,22.8643540180064,9.72917442086736,2.47523700835591,1.68544979819135,-1.23185961469112,NA,12.0983127010445,14.3156259615238,8.7632811119918,1.0334516964555,1.61574335164247,-0.707409778250571,NA,0.8445375,0.65817,0.85252,0.19435,0.0192593916668897,0.0157659914298857
isoComp_00387165,geneComp_00116696,ENSMUST00000133411.2,ENSMUSG00000011831.17,cortex,striatum,Evi5,protein-coding,NA,14.9753098393267,22.8643540180064,9.72917442086736,2.47523700835591,1.68544979819135,-1.23185961469112,NA,2.4155924549922,7.73902337929578,0.684538210078997,1.62728108278351,0.286456942959537,-3.47988852539256,NA,0.12681,0.30584,0.11827,-0.18757,0.0157659914298857,0.0157659914298857
isoComp_00387994,geneComp_00116857,ENSMUST00000015234.13,ENSMUSG00000015090.14,cortex,striatum,Ptgds,protein-coding,NA,5453.44766785683,7356.89535800287,1385.68009213209,723.302707373948,178.237901564704,-2.40849439550876,NA,3883.59114445746,5149.40139589978,1125.39062364031,526.624134233934,155.035105725441,-2.19396886630948,NA,0.73466,0.69929,0.80579,0.1065,1.72046382017401e-05,6.6155286685229e-07
isoComp_00387996,geneComp_00116857,ENSMUST00000114259.3,ENSMUSG00000015090.14,cortex,striatum,Ptgds,protein-coding,NA,5453.44766785683,7356.89535800287,1385.68009213209,723.302707373948,178.237901564704,-2.40849439550876,NA,1499.80432102032,2134.21705406467,210.944261804432,208.592424004913,23.4120452899755,-3.33871152934167,NA,0.2461525,0.28936,0.15615,-0.13321,6.6155286685229e-07,6.6155286685229e-07
isoComp_00388300,geneComp_00116915,ENSMUST00000103038.8,ENSMUSG00000015542.18,cortex,striatum,Nat9,protein-coding,NA,17.211411994487,24.7780097242872,16.538696485719,3.21420774503935,2.48413452584619,-0.582924856655399,NA,1.85353050605441,0.529993779974979,4.38202876419745,0.240230984191459,1.65280550649674,3.02387280833037,NA,0.1351525,0.03381,0.30025,0.26644,0.0421867132184088,0.0421867132184088
isoComp_00388302,geneComp_00116915,ENSMUST00000103040.11,ENSMUSG00000015542.18,cortex,striatum,Nat9,protein-coding,NA,17.211411994487,24.7780097242872,16.538696485719,3.21420774503935,2.48413452584619,-0.582924856655399,NA,13.7424935948509,22.9349939376986,10.4102534378582,3.66035333166746,2.98899848916539,-1.1387890587945,NA,0.7211425,0.8751,0.55336,-0.32174,0.0457775383156531,0.0421867132184088
isoComp_00388384,geneComp_00116931,ENSMUST00000208232.2,ENSMUSG00000015709.10,cortex,striatum,Arnt2,protein-coding,NA,44.3016044594259,68.3183069190694,46.6004707681865,4.51665253452999,3.6232154445121,-0.551829295022303,NA,8.95970757392133,19.2499747542033,1.88826249904341,3.74171836839373,0.826296305535987,-3.34285439942231,NA,0.16719,0.28724,0.04995,-0.23729,0.0434217418115779,0.0434217418115779
isoComp_00389039,geneComp_00117079,ENSMUST00000102760.10,ENSMUSG00000017412.16,cortex,striatum,Cacnb4,protein-coding,NA,77.0121329026033,77.6008055197841,72.3526399797179,5.45770894180989,4.0359719663108,-0.101012486267328,NA,37.58667395191,24.6499349396029,42.2474467259012,4.96256091915201,5.12714731835425,0.777036606090907,NA,0.4438775,0.30502,0.58112,0.2761,0.0112183401698324,0.0112183401698324
isoComp_00389495,geneComp_00117174,ENSMUST00000082430.11,ENSMUSG00000018339.13,cortex,striatum,Gpx3,protein-coding,NA,3.63364522268068,5.48176088471725,1.52099114249725,1.03156439334788,0.526526591295241,-1.84280287466247,NA,3.62030807430882,5.48176082769058,1.46764266699024,1.03156439352652,0.535708912735186,-1.89397136596438,NA,0.960785,1,0.84314,-0.15686,0.0421867132184088,0.0421867132184088
isoComp_00389550,geneComp_00117186,ENSMUST00000117061.8,ENSMUSG00000018398.19,cortex,striatum,Septin8,protein-coding,NA,95.3852038031704,119.924635548081,67.7066364777663,11.1485463675986,5.45117891595922,-0.824666129631711,NA,8.69645626324349,5.32604770020896,10.4305124692113,1.12564184707118,2.17082640745445,0.96834905958047,NA,0.1003175,0.04445,0.16141,0.11696,0.00961904229890327,1.10035100884137e-06
isoComp_00389552,geneComp_00117186,ENSMUST00000121334.8,ENSMUSG00000018398.19,cortex,striatum,Septin8,protein-coding,NA,95.3852038031704,119.924635548081,67.7066364777663,11.1485463675986,5.45117891595922,-0.824666129631711,NA,77.2655819143362,108.525898773382,45.1555753523118,10.5754116479644,4.40746131792457,-1.26487680783933,NA,0.7911425,0.90511,0.65464,-0.25047,1.10035100884137e-06,1.10035100884137e-06
isoComp_00389685,geneComp_00117212,ENSMUST00000126185.2,ENSMUSG00000018537.17,cortex,striatum,Pcgf2,protein-coding,NA,24.4843194795218,18.8535160605673,25.540728339581,1.97825363430762,3.17160593065387,0.437765804803334,NA,17.8021240651382,10.9528553081514,18.6946320891817,1.01045877818663,2.43715885076259,0.770771987634639,NA,0.664545,0.58235,0.70962,0.12727,0.0119588758561848,0.0119588758561848
isoComp_00389687,geneComp_00117212,ENSMUST00000179765.8,ENSMUSG00000018537.17,cortex,striatum,Pcgf2,protein-coding,NA,24.4843194795218,18.8535160605673,25.540728339581,1.97825363430762,3.17160593065387,0.437765804803334,NA,6.2830886350488,7.44249558790674,6.63189149994686,1.18083097676208,0.876353274634029,-0.166129460522768,NA,0.3123175,0.39398,0.28083,-0.11315,0.0125566122499201,0.0119588758561848
isoComp_00390371,geneComp_00117368,ENSMUST00000019803.9,ENSMUSG00000019659.9,cortex,striatum,Ccdc12,protein-coding,NA,48.0627035443111,51.7192175842455,47.7194531951149,5.15707703839455,5.9932305223131,-0.116099562149335,NA,33.0079795968828,25.0105138504199,33.5435158561988,3.69814386121629,4.64863851549121,0.423352526366838,NA,0.6865275,0.47448,0.69631,0.22183,0.0024635840037228,5.67829529818079e-06
isoComp_00390380,geneComp_00117368,ENSMUST00000200550.2,ENSMUSG00000019659.9,cortex,striatum,Ccdc12,protein-coding,NA,48.0627035443111,51.7192175842455,47.7194531951149,5.15707703839455,5.9932305223131,-0.116099562149335,NA,12.5146605505613,24.2502935673265,11.2606022507518,2.61890595092203,1.49026060284162,-1.10603239946815,NA,0.2611525,0.47091,0.24525,-0.22566,0.000868435665988991,5.67829529818079e-06
isoComp_00390727,geneComp_00117444,ENSMUST00000176741.8,ENSMUSG00000019876.16,cortex,striatum,Pkib,protein-coding,NA,12.6617190108029,8.75113835000004,2.83469638781181,1.27694755057356,0.640636934798773,-1.62284365083934,NA,0.0765953370710157,0.0454398064572974,0.0948033910642047,0.0116984946101351,0.0379805331300399,0.918691272012876,NA,0.0309325,0.00655,0.1118,0.10525,0.0299419931903747,0.0149897558818081
isoComp_00390731,geneComp_00117444,ENSMUST00000177473.8,ENSMUSG00000019876.16,cortex,striatum,Pkib,protein-coding,NA,12.6617190108029,8.75113835000004,2.83469638781181,1.27694755057356,0.640636934798773,-1.62284365083934,NA,0.306874050178469,0.246805886064983,0.711028919836783,0.169142437375313,0.288980150402677,1.48937885603209,NA,0.0762925,0.02603,0.26245,0.23642,0.0149897558818081,0.0149897558818081
isoComp_00390933,geneComp_00117485,ENSMUST00000053748.16,ENSMUSG00000019978.17,cortex,striatum,Epb41l2,protein-coding,NA,17.5027824863634,20.593127699693,25.9946606429425,2.37836312148803,3.47787853870576,0.335906845807456,NA,5.43269179855783,11.3561102946386,6.21700628129713,2.83858830181519,1.90466181428861,-0.868127980614586,NA,0.2718,0.53126,0.21802,-0.31324,0.0424865090587481,0.0424865090587481
isoComp_00390976,geneComp_00117493,ENSMUST00000020165.14,ENSMUSG00000019990.16,cortex,striatum,Pde7b,protein-coding,NA,16.8080723303628,3.06231033868033,60.5636273117629,0.688176448755454,14.5275172300342,4.30129394911303,NA,16.2814847961967,2.65020586297968,59.3941143457835,0.751728787540701,14.4276672096315,4.48095305623938,NA,0.8352475,0.81897,0.97154,0.15257,0.0120405678982427,0.000134580504520987
isoComp_00391475,geneComp_00117600,ENSMUST00000032719.15,ENSMUSG00000020181.19,cortex,striatum,Nav3,protein-coding,NA,15.0596350393299,25.0034052548216,13.1099868433705,1.74636802400333,1.55239941911841,-0.930935202112366,NA,3.30331133993539,2.07224096047989,6.84447058216165,1.19195419676817,1.87805778336649,1.71890821162942,NA,0.2354775,0.09573,0.51137,0.41564,0.0485655791338929,0.0269197563046319
isoComp_00391480,geneComp_00117600,ENSMUST00000239301.2,ENSMUSG00000020181.19,cortex,striatum,Nav3,protein-coding,NA,15.0596350393299,25.0034052548216,13.1099868433705,1.74636802400333,1.55239941911841,-0.930935202112366,NA,11.336798674268,22.6535788075515,5.52911476314041,2.32780769872279,1.90030848878115,-2.03264836057855,NA,0.677825,0.8919,0.42761,-0.46429,0.0269197563046319,0.0269197563046319
isoComp_00391967,geneComp_00117703,ENSMUST00000102776.5,ENSMUSG00000020376.18,cortex,striatum,Rnf130,protein-coding,NA,36.1359685464498,45.7701813766018,34.3663360943097,2.37052112135211,2.82179284985913,-0.413307391330025,NA,9.81300586767545,8.57496051396362,14.2090727594611,1.36667996419013,1.9430557316122,0.727943984617298,NA,0.2696225,0.18264,0.41073,0.22809,0.00436237208058411,0.000282032381502527
isoComp_00391969,geneComp_00117703,ENSMUST00000238748.2,ENSMUSG00000020376.18,cortex,striatum,Rnf130,protein-coding,NA,36.1359685464498,45.7701813766018,34.3663360943097,2.37052112135211,2.82179284985913,-0.413307391330025,NA,22.673690783202,32.9477776496406,16.9933743538174,1.79819678118704,1.92987717527186,-0.954797884043352,NA,0.62173,0.72016,0.49467,-0.22549,0.000282032381502527,0.000282032381502527
isoComp_00392784,geneComp_00117883,ENSMUST00000175848.8,ENSMUSG00000020684.15,cortex,striatum,Rasl10b,protein-coding,NA,94.861063463191,86.3429095121517,170.826149229744,11.3164153279501,18.506118023602,0.984296591266851,NA,34.0000441865974,20.7097814653264,81.1388552065625,4.70657428975384,15.8174165236003,1.96956195556449,NA,0.3133175,0.24062,0.45553,0.21491,0.0476529116192036,0.0476529116192036
isoComp_00393089,geneComp_00117950,ENSMUST00000108502.8,ENSMUSG00000020799.17,cortex,striatum,Tekt1,protein-coding,NA,1.33394120066023,0.786616545692183,1.65773189497698,0.304326888032302,1.01696605009321,1.06593002954318,NA,0.262342869208779,0.446459967552046,0.0949982735788669,0.188767998005011,0.0642460311732101,-2.12012273177851,NA,0.294319444444444,0.400122222222222,0.1591875,-0.240934722222222,0.0276152476040731,0.0276152476040731
isoComp_00393090,geneComp_00117950,ENSMUST00000108503.9,ENSMUSG00000020799.17,cortex,striatum,Tekt1,protein-coding,NA,1.33394120066023,0.786616545692183,1.65773189497698,0.304326888032302,1.01696605009321,1.06593002954318,NA,1.01253710576665,0.280287813314842,1.49636342248625,0.118386148352185,1.02494538100554,2.37551396196282,NA,0.503505555555556,0.244311111111111,0.4183,0.173988888888889,0.0444000808382029,0.0276152476040731
isoComp_00394228,geneComp_00118177,ENSMUST00000101234.9,ENSMUSG00000021219.17,cortex,striatum,Rgs6,protein-coding,NA,7.00345745153397,18.009533388386,3.99658881731168,1.78120292930199,1.29233462171889,-2.16911528982838,NA,0.0360460540260826,0.042601432439117,0.0631927104733161,0.0104574026215116,0.0157887319005954,0.476597885009139,NA,0.0461125,0.0023,0.16549,0.16319,0.0299999716945512,0.0104393708658622
isoComp_00394583,geneComp_00118231,ENSMUST00000021734.9,ENSMUSG00000021303.15,cortex,striatum,Gng4,protein-coding,NA,12.3185974557268,23.4900848802576,9.48392446648321,1.88244651651456,2.39448675373767,-1.30758949082226,NA,11.9692166790476,23.0898067672091,8.73249298620964,1.86862837048294,2.42689166085891,-1.40176414475291,NA,0.87853,0.9829,0.87223,-0.11067,0.00377234945878431,0.00377234945878431
isoComp_00394584,geneComp_00118231,ENSMUST00000138783.8,ENSMUSG00000021303.15,cortex,striatum,Gng4,protein-coding,NA,12.3185974557268,23.4900848802576,9.48392446648321,1.88244651651456,2.39448675373767,-1.30758949082226,NA,0.322084724674598,0.40027802225558,0.751431400723597,0.192619767970344,0.293617390249819,0.892112192417019,NA,0.10906,0.0171,0.12777,0.11067,0.00387221875472958,0.00377234945878431
isoComp_00394810,geneComp_00118281,ENSMUST00000225948.2,ENSMUSG00000021420.14,cortex,striatum,Fars2,protein-coding,NA,12.1402411941454,11.8629861027129,13.4016889772948,1.4997499259123,2.19945793971336,0.175808107833742,NA,0.631180331581899,1.76848193922859,0.229530751346487,0.474254258463821,0.146014231451822,-2.89236353517863,NA,0.056705,0.16929,0.0192,-0.15009,0.0177275127090639,0.0177275127090639
isoComp_00394998,geneComp_00118312,ENSMUST00000069929.13,ENSMUSG00000021493.16,cortex,striatum,Pdlim7,protein-coding,NA,32.6135049336092,39.2116320583848,38.1617928526768,4.26689922139769,3.66333506301432,-0.0391426203797961,NA,14.9050313351986,16.1476801988771,20.8130564039764,1.67093242096531,1.82910986669011,0.365961761270798,NA,0.464255,0.43022,0.55416,0.12394,0.0246195620524286,0.0246195620524286
isoComp_00396554,geneComp_00118634,ENSMUST00000227633.2,ENSMUSG00000022103.11,cortex,striatum,Gfra2,protein-coding,NA,20.2973804399975,46.0735230452582,7.25646347439495,3.65935560449072,1.58688063026952,-2.66492572104435,NA,0.322521854894491,0.333984151445929,0.482009959407038,0.289379399348121,0.31693177268327,0.516345422860365,NA,0.049535,0.0098,0.11533,0.10553,0.0124786265832813,0.0101164889272752
isoComp_00396772,geneComp_00118681,ENSMUST00000191339.2,ENSMUSG00000022197.17,cortex,striatum,Pdzd2,protein-coding,NA,12.9582478950081,12.8521170977556,21.5757099468785,1.70544083412723,2.21743699791636,0.74694841428202,NA,4.06861704682461,5.12356619711463,4.38752632914569,0.86846560073921,0.718030136832819,-0.223269173166925,NA,0.3292025,0.4237,0.20174,-0.22196,0.0362114964212919,0.0362114964212919
isoComp_00396873,geneComp_00118697,ENSMUST00000174352.8,ENSMUSG00000022217.15,cortex,striatum,Emc9,protein-coding,NA,31.3541541674845,37.5242096064428,22.806379322405,3.2099637388464,0.967567620663523,-0.71813623120976,NA,4.97988871853957,3.29042104152753,5.20863255553476,0.624455912738718,0.796086970648415,0.661021741428114,NA,0.1600875,0.08006,0.22435,0.14429,0.0021483467571957,0.0021483467571957
isoComp_00397290,geneComp_00118784,ENSMUST00000229191.2,ENSMUSG00000022382.16,cortex,striatum,Wnt7b,protein-coding,NA,4.80489330129832,5.97573420528178,1.90909276387173,0.826312722091955,0.404365445188776,-1.6411037685373,NA,0.185691704963977,0.162552816047933,0.463744136729797,0.138802337286927,0.196771056023086,1.45707006932109,NA,0.138315789473684,0.03246,0.310566666666667,0.278106666666667,0.00238914146572346,0.00238914146572346
isoComp_00397682,geneComp_00118862,ENSMUST00000023156.13,ENSMUSG00000022514.15,cortex,striatum,Il1rap,protein-coding,NA,8.49455425788338,6.94795845527918,9.80413562297997,0.687845032864235,1.16004203084084,0.496197143447891,NA,4.21968307750622,2.9135352097856,7.89396553233429,0.226855788084659,1.22970219529975,1.4348626890094,NA,0.528835,0.45689,0.79149,0.3346,0.00264943379333095,0.00264943379333095
isoComp_00397683,geneComp_00118862,ENSMUST00000096129.9,ENSMUSG00000022514.15,cortex,striatum,Il1rap,protein-coding,NA,8.49455425788338,6.94795845527918,9.80413562297997,0.687845032864235,1.16004203084084,0.496197143447891,NA,3.17065188805597,2.54925722727805,0.931145685838923,0.555722768333701,0.428117567084079,-1.44323518871703,NA,0.340845,0.34452,0.11542,-0.2291,0.0316242776592479,0.00264943379333095
isoComp_00397973,geneComp_00118904,ENSMUST00000023241.12,ENSMUSG00000022577.18,cortex,striatum,Ly6h,protein-coding,NA,20.8372922929619,25.6214873587,18.9107099251733,2.18977934148026,1.74674722606757,-0.437950977450497,NA,10.4403158260601,5.06126295747796,9.4387944734548,1.38342623627341,1.15119255065219,0.897785190870822,NA,0.4213825,0.2243,0.49776,0.27346,0.0344924886507199,0.0344924886507199
isoComp_00398503,geneComp_00119000,ENSMUST00000035682.16,ENSMUSG00000022773.20,cortex,striatum,Ypel1,protein-coding,NA,4.96406531120576,8.22073206582982,5.06174782549486,1.00591974178022,0.716935692297511,-0.698537739534393,NA,4.12148583534284,7.02198333194028,3.04591482124911,0.822022712408746,0.478478876687849,-1.20232731972343,NA,0.8182575,0.88297,0.61631,-0.26666,0.00937527553928064,0.00041361028113985
isoComp_00398507,geneComp_00119000,ENSMUST00000232168.2,ENSMUSG00000022773.20,cortex,striatum,Ypel1,protein-coding,NA,4.96406531120576,8.22073206582982,5.06174782549486,1.00591974178022,0.716935692297511,-0.698537739534393,NA,0.485291726369497,0.329361471797954,1.57570061238593,0.20007485907924,0.405292895579224,2.2242257212308,NA,0.0925325,0.03047,0.2683,0.23783,0.00041361028113985,0.00041361028113985
